ID,seconds_elapsed,location_local_time,accelerometer_z,accelerometer_y_new,accelerometer_x_new,time_period,geometry
1,0,2025-02-19T21:33:02Z,0.4335,0.044268,-1.477102,1,"c(-93.167066, 44.94006)"
2,1,2025-02-19T21:33:03Z,0.25798,0.050051,-1.690021,1,"c(-93.1671, 44.940091)"
3,2,2025-02-19T21:33:04Z,0.321861,-0.074909,-1.802677,1,"c(-93.167157, 44.940114)"
4,3,2025-02-19T21:33:05Z,-0.121513,0.128686,-0.847041,1,"c(-93.167234, 44.940127)"
5,4,2025-02-19T21:33:06Z,-0.64533,-0.047063,-0.109319,1,"c(-93.167324, 44.940135)"
6,5,2025-02-19T21:33:07Z,-0.757085,0.020143,0.160492,1,"c(-93.16741, 44.940134)"
7,6,2025-02-19T21:33:08Z,-0.571702,-0.08139,0.179243,1,"c(-93.167493, 44.940134)"
8,7,2025-02-19T21:33:09Z,-0.932806,0.011444,0.28163,1,"c(-93.167573, 44.940133)"
9,8,2025-02-19T21:33:10Z,-1.977091,-0.034424,0.652549,1,"c(-93.167642, 44.940131)"
10,9,2025-02-19T21:33:11Z,-1.770751,-0.03948,0.633441,1,"c(-93.167685, 44.940128)"
11,10,2025-02-19T21:33:12Z,-0.974116,-0.009999,0.386586,1,"c(-93.167709, 44.940125)"
12,11,2025-02-19T21:33:13Z,0.235099,-0.033335,0.061538,1,"c(-93.167728, 44.940123)"
13,12,2025-02-19T21:33:14Z,0.790504,-0.013344,-0.103392,1,"c(-93.167752, 44.940121)"
14,13,2025-02-19T21:33:15Z,1.545087,-0.060506,-0.343786,1,"c(-93.16779, 44.94012)"
15,14,2025-02-19T21:33:16Z,1.227208,-0.030514,-0.221533,1,"c(-93.167851, 44.94012)"
16,15,2025-02-19T21:33:17Z,1.005808,-0.044321,-0.209272,1,"c(-93.167928, 44.94012)"
17,16,2025-02-19T21:33:18Z,0.630649,-0.016583,-0.090307,1,"c(-93.168018, 44.940119)"
18,17,2025-02-19T21:33:19Z,0.304329,0.018055,0.002818,1,"c(-93.168119, 44.940118)"
19,18,2025-02-19T21:33:20Z,0.402422,-0.088446,0.021082,1,"c(-93.168226, 44.940117)"
20,19,2025-02-19T21:33:21Z,0.294392,-0.028905,-0.014969,1,"c(-93.168338, 44.940117)"
21,20,2025-02-19T21:33:22Z,-0.015474,-0.056858,0.09813,1,"c(-93.16846, 44.940116)"
22,21,2025-02-19T21:33:23Z,-0.284306,-0.03993,0.218606,1,"c(-93.168584, 44.940116)"
23,22,2025-02-19T21:33:24Z,-0.708145,-0.002541,0.281739,1,"c(-93.168705, 44.940117)"
24,23,2025-02-19T21:33:25Z,-1.368084,0.001546,0.449767,1,"c(-93.168816, 44.940118)"
25,24,2025-02-19T21:33:27Z,-1.354896,-0.029669,0.379146,1,"c(-93.168917, 44.940116)"
26,25,2025-02-19T21:33:28Z,-1.322453,0.039317,0.385595,1,"c(-93.169008, 44.940117)"
27,26,2025-02-19T21:33:29Z,-1.110357,-0.07793,0.349063,1,"c(-93.169082, 44.940117)"
28,27,2025-02-19T21:33:30Z,-1.000844,0.016687,0.315239,1,"c(-93.169144, 44.940116)"
29,28,2025-02-19T21:33:31Z,-0.924335,-0.036589000000000003,0.290107,1,"c(-93.169193, 44.940117)"
30,29,2025-02-19T21:33:32Z,-0.754142,0.00898,0.249926,1,"c(-93.169232, 44.940116)"
31,30,2025-02-19T21:33:33Z,-0.436024,0.01589,0.133545,1,"c(-93.169256, 44.940115)"
32,31,2025-02-19T21:33:34Z,0.146752,-0.014875,-0.018586,1,"c(-93.169272, 44.940116)"
33,32,2025-02-19T21:33:35Z,0.307965,-5e-6,-0.071269,1,"c(-93.169288, 44.940116)"
34,33,2025-02-19T21:33:36Z,0.312876,-0.00758,-0.070063,1,"c(-93.169305, 44.940116)"
35,34,2025-02-19T21:33:37Z,0.210922,-0.008091,-0.04312,1,"c(-93.169322, 44.940115)"
36,35,2025-02-19T21:33:38Z,0.762618,-0.016971,-0.195105,1,"c(-93.169337, 44.940114)"
37,36,2025-02-19T21:33:39Z,0.844528,0.001747,-0.219965,1,"c(-93.169363, 44.940114)"
38,37,2025-02-19T21:33:40Z,1.658862,-0.026115,-0.493427,1,"c(-93.169394, 44.940113)"
39,38,2025-02-19T21:33:41Z,1.658464,0.029519,-0.465693,1,"c(-93.169446, 44.940112)"
40,39,2025-02-19T21:33:42Z,1.341893,-0.144261,-0.318821,1,"c(-93.169517, 44.940111)"
41,40,2025-02-19T21:33:43Z,1.131383,-0.039069,-0.256146,1,"c(-93.169606, 44.940111)"
42,41,2025-02-19T21:33:44Z,0.74613,-0.031354,-0.099797,1,"c(-93.169707, 44.94011)"
43,42,2025-02-19T21:33:45Z,0.328108,0.070843,-0.164658,1,"c(-93.169821, 44.940109)"
44,43,2025-02-19T21:33:46Z,0.406567,-0.069895,-0.051136,1,"c(-93.169945, 44.940109)"
45,44,2025-02-19T21:33:47Z,0.29007,-0.0512,-0.08631,1,"c(-93.170074, 44.940109)"
46,45,2025-02-19T21:33:48Z,-0.074779,0.051151,0.152613,1,"c(-93.170212, 44.940109)"
47,46,2025-02-19T21:33:49Z,-0.47258,-0.064298,0.118787,1,"c(-93.170355, 44.94011)"
48,47,2025-02-19T21:33:50Z,-0.375503,-0.021747,0.179245,1,"c(-93.170495, 44.94011)"
49,48,2025-02-19T21:33:51Z,-0.282956,0.0039,0.28674,1,"c(-93.170635, 44.94011)"
50,49,2025-02-19T21:33:52Z,-0.403965,-0.015519,-0.047803,1,"c(-93.170776, 44.940113)"
51,50,2025-02-19T21:33:53Z,-0.353071,0.020266,-0.071645,1,"c(-93.170917, 44.940112)"
52,51,2025-02-19T21:33:54Z,-0.319918,-0.006392,0.011902,1,"c(-93.171056, 44.940112)"
53,52,2025-02-19T21:33:55Z,-0.026282,0.010376,-0.001215,1,"c(-93.171199, 44.940113)"
54,53,2025-02-19T21:33:56Z,0.13264,-0.135294,0.030951,1,"c(-93.171345, 44.940111)"
55,54,2025-02-19T21:33:57Z,0.139998,0.049275,-0.070113,1,"c(-93.1715, 44.940112)"
56,55,2025-02-19T21:33:58Z,-0.008963,0.090869,0.048393,1,"c(-93.171659, 44.940111)"
57,56,2025-02-19T21:33:59Z,-0.184955,-0.038125,0.131185,1,"c(-93.171824, 44.940112)"
58,57,2025-02-19T21:34:00Z,-0.269784,-0.031863,0.013197,1,"c(-93.17199, 44.940111)"
59,58,2025-02-19T21:34:01Z,-0.245638,0.009513,0.100152,1,"c(-93.172155, 44.940109)"
60,59,2025-02-19T21:34:02Z,-0.331957,-0.047642,0.077118,1,"c(-93.172321, 44.940108)"
61,60,2025-02-19T21:34:03Z,-0.389261,0.077916,0.203555,1,"c(-93.172486, 44.940107)"
62,61,2025-02-19T21:34:04Z,-0.38324,-0.139565,0.200304,1,"c(-93.172647, 44.940106)"
63,62,2025-02-19T21:34:05Z,-0.259771,-0.019345,0.043419,1,"c(-93.172804, 44.940105)"
64,63,2025-02-19T21:34:06Z,-0.101496,0.030341,0.010886,1,"c(-93.172962, 44.940103)"
65,64,2025-02-19T21:34:07Z,-0.115278,0.028157,-0.01092,1,"c(-93.173123, 44.940102)"
66,65,2025-02-19T21:34:08Z,-0.098161,-0.046916,0.076735,1,"c(-93.173287, 44.940105)"
67,66,2025-02-19T21:34:09Z,-0.243659,-0.165232,-0.041157,1,"c(-93.17345, 44.940106)"
68,67,2025-02-19T21:34:10Z,-0.316,0.037052,0.098775,1,"c(-93.173612, 44.940105)"
69,68,2025-02-19T21:34:11Z,-0.340621,0.04834,0.282858,1,"c(-93.173771, 44.940105)"
70,69,2025-02-19T21:34:12Z,-0.24627,-0.031429,0.066373,1,"c(-93.173928, 44.940106)"
71,70,2025-02-19T21:34:13Z,-0.103105,-0.128129,-0.022648,1,"c(-93.174082, 44.940108)"
72,71,2025-02-19T21:34:14Z,0.053988,-0.103658,-0.08982,1,"c(-93.174236, 44.940109)"
73,72,2025-02-19T21:34:15Z,0.110498,-0.038463,-0.072199,1,"c(-93.174393, 44.940115)"
74,73,2025-02-19T21:34:16Z,0.230947,-0.125624,-0.056781,1,"c(-93.174553, 44.940111)"
75,74,2025-02-19T21:34:17Z,0.047456,0.029035,0.021232,1,"c(-93.174718, 44.940109)"
76,75,2025-02-19T21:34:18Z,-0.063981,-0.109531,0.096549,1,"c(-93.174884, 44.940109)"
77,76,2025-02-19T21:34:19Z,-0.089385,0.098431,0.055025,1,"c(-93.175049, 44.94011)"
78,77,2025-02-19T21:34:20Z,0.005842,-0.088899,-0.136428,1,"c(-93.175215, 44.940112)"
79,78,2025-02-19T21:34:21Z,-0.096715,-0.004076,0.050159,1,"c(-93.175381, 44.940111)"
80,79,2025-02-19T21:34:22Z,-0.088867,-0.075585,0.081053,1,"c(-93.175548, 44.940111)"
81,80,2025-02-19T21:34:23Z,-0.128731,-0.056628,0.052125,1,"c(-93.175714, 44.940112)"
82,81,2025-02-19T21:34:24Z,-0.104366,-0.047254,0.121039,1,"c(-93.175881, 44.940112)"
83,82,2025-02-19T21:34:25Z,-0.335396,0.064397,0.156904,1,"c(-93.176048, 44.940112)"
84,83,2025-02-19T21:34:26Z,-1.076192,-0.030261,0.272047,1,"c(-93.176211, 44.940113)"
85,84,2025-02-19T21:34:27Z,-0.557952,-0.044176,0.208441,1,"c(-93.176356, 44.940115)"
86,85,2025-02-19T21:34:28Z,-0.514767,-4.9e-5,0.17643,1,"c(-93.176495, 44.940116)"
87,86,2025-02-19T21:34:29Z,-0.959588,-0.070903,0.200688,1,"c(-93.176628, 44.940118)"
88,87,2025-02-19T21:34:30Z,-1.646244,0.089055,0.475025,1,"c(-93.176745, 44.94012)"
89,88,2025-02-19T21:34:31Z,-1.411725,-0.088017,0.756493,1,"c(-93.176838, 44.940121)"
90,89,2025-02-19T21:34:32Z,-0.740324,-0.303353,1.702603,1,"c(-93.176902, 44.940122)"
91,90,2025-02-19T21:34:33Z,0.154425,-0.154479,1.453421,1,"c(-93.177, 44.940159)"
92,91,2025-02-19T21:34:34Z,-0.048273,-0.169223,1.678327,1,"c(-93.176995, 44.94018)"
93,92,2025-02-19T21:34:35Z,-0.38262,-0.142535,0.1572,1,"c(-93.177002, 44.940213)"
94,93,2025-02-19T21:34:36Z,-0.411829,0.080567,-0.32154,1,"c(-93.176992, 44.940246)"
95,94,2025-02-19T21:34:37Z,-0.576591,0.114629,-0.522336,1,"c(-93.176982, 44.940269)"
96,0,2025-02-19T21:40:03Z,-0.008918,-0.013392,0.011555,1,"c(-93.176976, 44.940203)"
97,1,2025-02-19T21:40:04Z,0.347811,0.029258,-0.181486,1,"c(-93.176976, 44.940203)"
98,2,2025-02-19T21:40:05Z,0.780006,0.052937,-0.47706,1,"c(-93.176981, 44.940207)"
99,3,2025-02-19T21:40:06Z,0.520237,0.300784,-0.64153,1,"c(-93.176977, 44.9402)"
100,4,2025-02-19T21:40:07Z,0.706467,0.031137,-1.341813,1,"c(-93.176967, 44.940185)"
101,5,2025-02-19T21:40:08Z,-0.223223,-0.038878,-1.33309,1,"c(-93.17695, 44.940154)"
102,6,2025-02-19T21:40:09Z,0.00616,-0.012307,-1.20869,1,"c(-93.176916, 44.940117)"
103,7,2025-02-19T21:40:10Z,0.031824,-0.084854,-1.291555,1,"c(-93.176865, 44.940099)"
104,8,2025-02-19T21:40:11Z,-0.057801,0.073614,-1.1408,1,"c(-93.17679, 44.940084)"
105,9,2025-02-19T21:40:12Z,0.044136,0.048619,-0.559445,1,"c(-93.176705, 44.940082)"
106,10,2025-02-19T21:40:13Z,0.162588,-0.06433,-0.077119,1,"c(-93.176612, 44.94008)"
107,11,2025-02-19T21:40:14Z,0.09732,0.008736,0.094921,1,"c(-93.176515, 44.940081)"
108,12,2025-02-19T21:40:15Z,-0.320281,-0.057772,0.214857,1,"c(-93.17641, 44.940084)"
109,13,2025-02-19T21:40:16Z,-0.366054,-0.001133,0.093689,1,"c(-93.176302, 44.940086)"
110,14,2025-02-19T21:40:17Z,0.038129,-0.001952,0.046068,1,"c(-93.176196, 44.940085)"
111,15,2025-02-19T21:40:18Z,0.084384,-0.053395,0.07546,1,"c(-93.176083, 44.940083)"
112,16,2025-02-19T21:40:19Z,-0.220291,0.030153,0.030905,1,"c(-93.175962, 44.940084)"
113,17,2025-02-19T21:40:20Z,-0.398942,-0.053291,0.248912,1,"c(-93.175838, 44.940084)"
114,18,2025-02-19T21:40:21Z,-0.320832,-0.030323,0.027847,1,"c(-93.175715, 44.940082)"
115,19,2025-02-19T21:40:22Z,-0.392655,0.043852,0.055823,1,"c(-93.175589, 44.940081)"
116,20,2025-02-19T21:40:23Z,-0.185319,-0.177405,0.338671,1,"c(-93.175461, 44.940082)"
117,21,2025-02-19T21:40:24Z,-0.270765,-0.073102,0.233659,1,"c(-93.175335, 44.940083)"
118,22,2025-02-19T21:40:25Z,-0.102314,-0.023897,0.098166,1,"c(-93.175209, 44.940083)"
119,23,2025-02-19T21:40:26Z,-0.129309,-0.006546,0.094558,1,"c(-93.175082, 44.940081)"
120,24,2025-02-19T21:40:27Z,-0.097077,-0.051812,-0.039792,1,"c(-93.174951, 44.940078)"
121,25,2025-02-19T21:40:28Z,-0.33055,-0.00644,0.07787,1,"c(-93.174817, 44.940077)"
122,26,2025-02-19T21:40:30Z,-0.10346,-0.125347,0.053682,1,"c(-93.174686, 44.940076)"
123,27,2025-02-19T21:40:31Z,0.012448,-0.008168,0.004393,1,"c(-93.174553, 44.940077)"
124,28,2025-02-19T21:40:32Z,-0.017582,-0.034296,-0.056951,1,"c(-93.174415, 44.940077)"
125,29,2025-02-19T21:40:33Z,-0.237436,-0.060968,-0.103313,1,"c(-93.174276, 44.940077)"
126,30,2025-02-19T21:40:34Z,0.053725,-0.152111,0.149613,1,"c(-93.174135, 44.940081)"
127,31,2025-02-19T21:40:35Z,-0.143716,0.007742,0.067619,1,"c(-93.173993, 44.940083)"
128,32,2025-02-19T21:40:36Z,-0.131894,-0.07914,0.194173,1,"c(-93.173849, 44.940083)"
129,33,2025-02-19T21:40:37Z,-0.205365,-0.034942,0.124175,1,"c(-93.173705, 44.940082)"
130,34,2025-02-19T21:40:38Z,-0.260873,0.002182,-0.06368,1,"c(-93.173563, 44.940084)"
131,35,2025-02-19T21:40:39Z,-0.155912,-0.052272,0.064789,1,"c(-93.173421, 44.940084)"
132,36,2025-02-19T21:40:40Z,-0.569473,-0.163837,-0.05159,1,"c(-93.173278, 44.940086)"
133,37,2025-02-19T21:40:41Z,-0.556796,-0.070065,0.160473,1,"c(-93.17314, 44.940088)"
134,38,2025-02-19T21:40:42Z,-0.472851,-0.048872,0.229551,1,"c(-93.17301, 44.940091)"
135,39,2025-02-19T21:40:43Z,-0.012528,-0.046636,0.351978,1,"c(-93.172885, 44.940093)"
136,40,2025-02-19T21:40:44Z,0.331783,-0.023182,0.059355,1,"c(-93.172756, 44.940087)"
137,41,2025-02-19T21:40:45Z,-0.016058,-0.023343,-0.007949,1,"c(-93.172625, 44.940086)"
138,42,2025-02-19T21:40:46Z,0.04318,-0.015951,-0.030879,1,"c(-93.172493, 44.940084)"
139,43,2025-02-19T21:40:47Z,-0.009908,-0.029579,-0.154502,1,"c(-93.172362, 44.940082)"
140,44,2025-02-19T21:40:48Z,0.056705,-0.041124,0.021667,1,"c(-93.172228, 44.940081)"
141,45,2025-02-19T21:40:49Z,0.036134,0.073914,0.020125,1,"c(-93.172095, 44.940082)"
142,46,2025-02-19T21:40:50Z,0.040241,-0.053855,0.018082,1,"c(-93.171959, 44.940082)"
143,47,2025-02-19T21:40:51Z,0.11898,0.043276,-0.071659,1,"c(-93.171823, 44.940083)"
144,48,2025-02-19T21:40:52Z,0.123494,-0.059345,-0.09818,1,"c(-93.171686, 44.940082)"
145,49,2025-02-19T21:40:53Z,0.156534,0.163919,-0.047914,1,"c(-93.171545, 44.940081)"
146,50,2025-02-19T21:40:54Z,-0.04436,-0.091414,-0.07464,1,"c(-93.171403, 44.940083)"
147,51,2025-02-19T21:40:55Z,-0.175985,-0.019164,-0.122713,1,"c(-93.171258, 44.940083)"
148,52,2025-02-19T21:40:56Z,-0.174635,-0.062349,0.091294,1,"c(-93.171117, 44.940084)"
149,53,2025-02-19T21:40:57Z,-0.037477,-0.002245,0.201953,1,"c(-93.170978, 44.940085)"
150,54,2025-02-19T21:40:58Z,-0.025124,-0.054442,0.195492,1,"c(-93.170837, 44.940084)"
151,55,2025-02-19T21:40:59Z,0.026359,0.003157,-0.098327,1,"c(-93.170696, 44.940082)"
152,56,2025-02-19T21:41:00Z,-0.407134,-0.048505,0.166682,1,"c(-93.170555, 44.940082)"
153,57,2025-02-19T21:41:01Z,-0.183416,-0.079243,0.070818999999999993,1,"c(-93.170418, 44.940082)"
154,58,2025-02-19T21:41:02Z,0.054552,-0.005607,0.059998,1,"c(-93.170286, 44.940081)"
155,59,2025-02-19T21:41:02Z,0.065816,0.041655,-0.117594,1,"c(-93.170152, 44.940081)"
156,60,2025-02-19T21:41:03Z,0.077751,-0.029833,-0.077113,1,"c(-93.170016, 44.94008)"
157,61,2025-02-19T21:41:04Z,0.15504,0.013695,0.065779,1,"c(-93.169879, 44.940078)"
158,62,2025-02-19T21:41:05Z,0.070625,-0.202318,-0.114762,1,"c(-93.169739, 44.940078)"
159,63,2025-02-19T21:41:06Z,0.339936,0.107783,-0.028516,1,"c(-93.1696, 44.940077)"
160,64,2025-02-19T21:41:07Z,0.041713,0.138223,-0.092788,1,"c(-93.169453, 44.940074)"
161,65,2025-02-19T21:41:08Z,0.111468,8.33e-4,-0.051979,1,"c(-93.169307, 44.940073)"
162,66,2025-02-19T21:41:09Z,-0.011077,0.024714,-0.01325,1,"c(-93.169163, 44.940073)"
163,67,2025-02-19T21:41:10Z,-0.06029,0.047154,-0.032439,1,"c(-93.169017, 44.940073)"
164,68,2025-02-19T21:41:11Z,-0.021134,-0.122514,-0.082143,1,"c(-93.16887, 44.940073)"
165,69,2025-02-19T21:41:12Z,-0.04514,0.024416,0.081207,1,"c(-93.168722, 44.940074)"
166,70,2025-02-19T21:41:13Z,-0.37338,-0.084275,0.190083,1,"c(-93.168574, 44.940073)"
167,71,2025-02-19T21:41:14Z,-0.707896,-0.119938,0.275817,1,"c(-93.168428, 44.940075)"
168,72,2025-02-19T21:41:15Z,-0.68547,-0.043392,0.213563,1,"c(-93.168291, 44.940075)"
169,73,2025-02-19T21:41:16Z,-0.580878,-0.129036,0.138088,1,"c(-93.168166, 44.940073)"
170,74,2025-02-19T21:41:17Z,-0.528894,-0.127188,0.187194,1,"c(-93.168051, 44.940071)"
171,75,2025-02-19T21:41:18Z,-0.969519,-0.087627,0.369443,1,"c(-93.167943, 44.940072)"
172,76,2025-02-19T21:41:19Z,-1.048625,-0.183367,0.550969,1,"c(-93.167845, 44.940066)"
173,77,2025-02-19T21:41:20Z,-1.225197,-0.148549,0.416199,1,"c(-93.167769, 44.940064)"
174,78,2025-02-19T21:41:21Z,-0.845068,-0.163579,0.27799,1,"c(-93.167712, 44.94006)"
175,79,2025-02-19T21:41:22Z,-0.575896,-0.069208,-0.05583,1,"c(-93.167669, 44.940057)"
176,80,2025-02-19T21:41:23Z,-0.347351,-0.051753,0.043944,1,"c(-93.167639, 44.940054)"
177,81,2025-02-19T21:41:24Z,-0.034607,0.001496,-0.109195,1,"c(-93.16762, 44.940055)"
178,82,2025-02-19T21:41:25Z,0.224773,7.53e-4,-0.124186,1,"c(-93.167603, 44.940053)"
179,0,2025-02-19T21:41:54Z,-0.03572,-0.045088,0.260571,1,"c(-93.167129, 44.940031)"
180,1,2025-02-19T21:41:56Z,0.436765,0.014237,0.798976,1,"c(-93.167164, 44.940054)"
181,2,2025-02-19T21:41:57Z,0.875604,0.06181,0.681545,1,"c(-93.167135, 44.940046)"
182,3,2025-02-19T21:41:58Z,0.975063,0.050469,0.918803,1,"c(-93.167113, 44.940027)"
183,4,2025-02-19T21:41:59Z,0.891478,0.190825,0.239587,1,"c(-93.167093, 44.939994)"
184,5,2025-02-19T21:42:00Z,0.54703,0.020034,-0.098129,1,"c(-93.167109, 44.939918)"
185,6,2025-02-19T21:42:01Z,0.337826,0.004461,-0.207517,1,"c(-93.167112, 44.939874)"
186,7,2025-02-19T21:42:02Z,0.271362,0.019231,-0.303448,1,"c(-93.167118, 44.939781)"
187,8,2025-02-19T21:42:03Z,0.176612,0.035028,-0.140941,1,"c(-93.16712, 44.939704)"
188,9,2025-02-19T21:42:04Z,0.00382,-0.003561,-0.182518,1,"c(-93.16712, 44.939625)"
189,10,2025-02-19T21:42:05Z,-0.341737,-0.001565,-0.064426,1,"c(-93.167121, 44.939543)"
190,11,2025-02-19T21:42:06Z,-0.243852,-0.044815,-0.103702,1,"c(-93.16712, 44.939457)"
191,12,2025-02-19T21:42:07Z,-0.21131,0.062257,-0.055601,1,"c(-93.167119, 44.939369)"
192,13,2025-02-19T21:42:08Z,-0.151181,-0.100695,-0.071583,1,"c(-93.167118, 44.939282)"
193,14,2025-02-19T21:42:09Z,-0.169264,-0.004418,-0.077423,1,"c(-93.167118, 44.939187)"
194,15,2025-02-19T21:42:10Z,-0.174287,0.036825,-0.012592,1,"c(-93.167077, 44.939102)"
195,16,2025-02-19T21:42:11Z,-0.111609,-0.078975,-0.056308,1,"c(-93.16712, 44.938986)"
196,17,2025-02-19T21:42:12Z,-0.180155,-0.043797,-0.010622,1,"c(-93.167113, 44.938885)"
197,18,2025-02-19T21:42:13Z,-0.167432,-0.008779,-0.023612,1,"c(-93.167115, 44.938779)"
198,19,2025-02-19T21:42:14Z,-0.208206,-0.016862,-0.022796,1,"c(-93.167116, 44.938665)"
199,20,2025-02-19T21:42:15Z,-0.18361,-0.028837,-0.012754,1,"c(-93.167106, 44.938556)"
200,21,2025-02-19T21:42:16Z,-0.202256,-0.019366,0.00246,1,"c(-93.167112, 44.938448)"
201,22,2025-02-19T21:42:17Z,-0.341506,-0.032983,-0.031892,1,"c(-93.167121, 44.93833)"
202,23,2025-02-19T21:42:18Z,-0.456425,-0.072471,0.090298,1,"c(-93.167123, 44.938204)"
203,24,2025-02-19T21:42:19Z,-0.440303,-0.097198,0.081981,1,"c(-93.16712, 44.938087)"
204,25,2025-02-19T21:42:20Z,-0.323563,-0.259183,0.012548,1,"c(-93.167122, 44.937973)"
205,26,2025-02-19T21:42:21Z,-0.312313,-0.037651,0.104683,1,"c(-93.167124, 44.937858)"
206,27,2025-02-19T21:42:22Z,-0.230197,-0.141304,0.129067,1,"c(-93.167125, 44.937744)"
207,28,2025-02-19T21:42:23Z,-0.228064,-0.010559,-0.028315,1,"c(-93.167118, 44.937619)"
208,29,2025-02-19T21:42:24Z,-0.222428,-0.042485,0.052315,1,"c(-93.167133, 44.937503)"
209,30,2025-02-19T21:42:25Z,-0.248349,-0.016717,-0.007368,1,"c(-93.167136, 44.937386)"
210,31,2025-02-19T21:42:26Z,-0.215999,-0.025162,-0.057521,1,"c(-93.167135, 44.937267)"
211,32,2025-02-19T21:42:27Z,-0.106016,-0.025657,0.044916,1,"c(-93.167136, 44.93715)"
212,33,2025-02-19T21:42:28Z,-0.065968,-0.01135,-0.021218,1,"c(-93.167142, 44.937037)"
213,34,2025-02-19T21:42:29Z,-0.101574,-0.084615,0.078322,1,"c(-93.167154, 44.936919)"
214,35,2025-02-19T21:42:30Z,-0.234079,0.079581,-0.025884,1,"c(-93.16715, 44.936796)"
215,36,2025-02-19T21:42:31Z,-0.130131,-0.093915,-0.054178,1,"c(-93.167153, 44.936674)"
216,37,2025-02-19T21:42:32Z,-0.171477,-0.026545,-0.019637,1,"c(-93.167151, 44.936548)"
217,38,2025-02-19T21:42:33Z,-0.18501,0.013628,0.116161,1,"c(-93.167146, 44.936425)"
218,39,2025-02-19T21:42:34Z,-0.120126,-0.098492,0.056798,1,"c(-93.167139, 44.936304)"
219,40,2025-02-19T21:42:35Z,-0.157632,-0.021463,0.062738,1,"c(-93.167136, 44.936184)"
220,41,2025-02-19T21:42:36Z,-0.177847,0.033085,0.136075,1,"c(-93.167138, 44.936066)"
221,42,2025-02-19T21:42:37Z,-0.099765,-0.025697,0.12413,1,"c(-93.167138, 44.935948)"
222,43,2025-02-19T21:42:38Z,-0.119497,-0.103721,-0.083711,1,"c(-93.167134, 44.935828)"
223,44,2025-02-19T21:42:39Z,-0.176505,-0.038065,-0.07978,1,"c(-93.167131, 44.93571)"
224,45,2025-02-19T21:42:40Z,-0.215293,-0.034273,0.039424,1,"c(-93.167129, 44.93559)"
225,46,2025-02-19T21:42:41Z,-0.23264,-0.017171,0.044143,1,"c(-93.167131, 44.935468)"
226,47,2025-02-19T21:42:42Z,-0.230034,-0.063388,0.084576,1,"c(-93.167134, 44.935348)"
227,48,2025-02-19T21:42:43Z,-0.27381,0.022003,0.025505,1,"c(-93.167144, 44.935231)"
228,49,2025-02-19T21:42:44Z,-0.224154,-0.079846,0.043154,1,"c(-93.16715, 44.935117)"
229,50,2025-02-19T21:42:45Z,-0.67888,-0.092591,0.131539,1,"c(-93.167157, 44.935008)"
230,51,2025-02-19T21:42:46Z,-1.126199,-0.16932,0.291682,1,"c(-93.167156, 44.934901)"
231,52,2025-02-19T21:42:47Z,-1.112364,-0.109394,0.26593,1,"c(-93.167153, 44.934799)"
232,53,2025-02-19T21:42:48Z,-0.293817,-0.060532999999999997,0.136257,1,"c(-93.167148, 44.934712)"
233,54,2025-02-19T21:42:49Z,-0.277193,-0.064351,0.013166,1,"c(-93.167141, 44.934637)"
234,55,2025-02-19T21:42:50Z,-0.285694,0.043796,0.145384,1,"c(-93.167135, 44.934566)"
235,56,2025-02-19T21:42:51Z,-0.944988,-0.119073,0.261577,1,"c(-93.167129, 44.934501)"
236,57,2025-02-19T21:42:52Z,-1.174536,-0.095365,0.302454,1,"c(-93.167129, 44.934443)"
237,58,2025-02-19T21:42:53Z,-1.718054,-0.223013,0.48536,1,"c(-93.167129, 44.934394)"
238,59,2025-02-19T21:42:54Z,-1.133327,-0.159806,0.273388,1,"c(-93.167125, 44.934363)"
239,60,2025-02-19T21:42:55Z,-0.104292,0.004153,0.061154,1,"c(-93.167124, 44.934346)"
240,0,2025-02-19T22:02:03Z,-0.075207,-0.072467,-0.068224,1,"c(-93.167078, 44.941179)"
241,1,2025-02-19T22:02:04Z,0.263843,0.069604,-0.383987,1,"c(-93.167087, 44.941137)"
242,2,2025-02-19T22:02:05Z,0.183427,0.054781,-0.406463,1,"c(-93.167092, 44.941092)"
243,3,2025-02-19T22:02:06Z,0.128016,0.025619,-0.348995,1,"c(-93.167095, 44.941041)"
244,4,2025-02-19T22:02:07Z,0.038171,-0.004184,-0.358233,1,"c(-93.167098, 44.940984)"
245,5,2025-02-19T22:02:08Z,-0.022424,0.027556,-0.299694,1,"c(-93.167099, 44.940923)"
246,6,2025-02-19T22:02:09Z,-0.264683,-0.043627,-0.208088,1,"c(-93.167101, 44.940858)"
247,7,2025-02-19T22:02:10Z,-0.359616,-0.065248,-0.132313,1,"c(-93.167101, 44.940791)"
248,8,2025-02-19T22:02:11Z,-0.25076,-0.148316,0.096365,1,"c(-93.167104, 44.940724)"
249,9,2025-02-19T22:02:12Z,-0.317661,-0.021911,0.079765,1,"c(-93.167108, 44.940655)"
250,10,2025-02-19T22:02:13Z,-0.372639,-0.137574,-0.099854,1,"c(-93.167117, 44.940586)"
251,11,2025-02-19T22:02:14Z,-0.599918,-0.105196,-0.152204,1,"c(-93.167129, 44.940518)"
252,12,2025-02-19T22:02:15Z,-0.949723,-0.118341,-0.134589,1,"c(-93.167131, 44.940451)"
253,13,2025-02-19T22:02:16Z,-1.067948,-0.22973,-0.127484,1,"c(-93.167138, 44.940392)"
254,14,2025-02-19T22:02:17Z,-1.37659,-0.327044,0.078894,1,"c(-93.167135, 44.940336)"
